college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college,ec_parent_ses_college_quartile,bias_own_ses_college_quartile,change_ses
117000,Claremont McKenna College,91711,6037,266,1.90174,0.02743,1.6042,0.04366,1.92246,0.01344,1.64881,0.035780001,1.87502,1.61982,-0.01425,0.00964,-0.0253,-0.017899999,0.43448001,1,0.096029997,4,2,1.56054
117100,Harvey Mudd College,91711,6037,164,,,1.56775,0.053520001,,,1.5836,0.050170001,,1.5783,,0.00669,,-0.00335,0.46224999,0.99917001,0.096709996,4,,1.514229999
117200,Pitzer College,91711,6037,192,1.8856699,0.02767,1.52267,0.055009998,1.89327,0.017729999,1.5971299,0.046890002,1.84516,1.61198,-0.021950001,0.055410001,-0.026070001,0.00921,0.41354999,0.99866003,0.22332001,4,1,1.467660002
117300,Pomona College,91711,6037,369.3333333333333,1.8579,0.03011,1.42803,0.046829998,1.89048,0.01397,1.51258,0.039069999,1.8381701,1.49652,-0.01073,0.045770001,-0.02846,-0.01073,0.34850001,0.99804002,0.14834,4,2,1.381200002
117400,Scripps College,91711,6037,185,,,,,,,,,,,,,,,0.38183585,0.99979955,0.17336696,,,0
117700,Cogswell University of Silicon Valley,95134,6085,,,,,,,,,,,,,,,,0.63385928,0.99748391,,,,0
117800,College of Marin,94904,6041,580.6666666666666,1.1671,0.05689,0.82960999,0.076970004,1.60123,0.034910001,1.2897,0.077359997,1.3434,1.05182,0.13123,0.21127,-0.19192,-0.22615001,0.25068,0.96464998,0.04789,1,4,0.752639986
117900,Notre Dame de Namur University,94002,6081,,,,,,,,,,,,,,,,0.42869946,0.99688476,0.047085982,,,0
118100,College of San Mateo,94402,6081,2601.666666666667,1.7084399,0.038309999,1.21939,0.058260001,1.77968,0.023220001,1.35629,0.04905,1.72328,1.2366,0.00862,0.01392,-0.032729998,-0.096790001,0.24811,0.95823002,0.048969999,3,3,1.161129999
118200,College of the Desert,92260,6065,1342.666666666667,0.98203999,0.026900001,0.86882001,0.038899999,1.2723401,0.02275,1.07048,0.038240001,1.04239,0.89652997,0.0579,0.03091,-0.22059999,-0.19403,0.16722,0.95599997,0.027070001,1,4,0.829920011
118300,Holy Names University,94619,6001,,1.66131,0.061919998,,,1.70776,0.046569999,,,1.64116,,-0.01228,,-0.040580001,,0.49947,0.99808002,0.043669999,,2,0
118500,College of the Redwoods,95501,6023,1064.666666666667,0.60780001,0.02805,0.92474002,0.041250002,0.76977998,0.03114,0.9946,0.04019,0.65903002,0.94676,0.07773,0.023259999,-0.16806,-0.050530002,0.27219,0.98461998,0.085270002,2,4,0.883490018
118600,College of the Sequoias,93277,6107,1764.666666666667,1.0017101,0.026489999,1.10057,0.03988,1.2121201,0.02324,1.29494,0.033939999,1.01267,1.1145,0.01081,0.0125,-0.19696,-0.16189,0.18971001,0.96131003,0.032249998,2,3,1.06069
118700,College of the Siskiyous,96094,6093,345,0.87566,0.044229999,0.93085998,0.05759,1.09916,0.04403,0.98843998,0.058419999,0.90026999,0.89894998,0.02734,-0.035500001,-0.22092,-0.099550001,0.35997999,0.99372,0.11463,2,4,0.87326998
119000,Contra Costa College,94806,6013,4957.666666666667,1.0937001,0.03951,0.74024999,0.056139998,1.35452,0.032889999,0.92746001,0.063220002,1.15666,0.78306001,0.05443,0.054669999,-0.17106999,-0.18440001,0.21844,0.95374,0.024150001,1,4,0.684109992
119100,Diablo Valley College,94523,6013,4957.666666666667,1.51676,0.02802,1.37791,0.035739999,1.69865,0.01853,1.4893399,0.028410001,1.58667,1.41987,0.044059999,0.02956,-0.070579998,-0.048930001,0.21574999,0.95591003,0.048610002,4,4,1.342170001
119200,Cuesta College,93403,6079,1881.333333333333,1.2923,0.029239999,1.20569,0.037149999,1.54317,0.020780001,1.3164099,0.033059999,1.37419,1.2524101,0.059590001,0.037310001,-0.12297,-0.051100001,0.23805,0.98032999,0.096369997,3,4,1.168540001
119300,Cypress College,90630,6059,8556.333333333334,1.20797,0.036189999,1.00887,0.047529999,1.48806,0.028039999,1.22235,0.042539999,1.33034,1.03072,0.091980003,0.021190001,-0.11856,-0.18592,0.2058,0.89532,0.030850001,2,4,0.961340001
119600,Dominican University of California,94901,6041,137.6666666666667,1.84693,0.032430001,1.4960099,0.062809996,1.8686,0.022159999,1.5108401,0.052030001,1.8048199,1.47747,-0.023329999,-0.01255,-0.03534,-0.02259,0.40029001,0.99594998,0.05116,4,1,1.433199904
119700,El Camino Community College District,90506,6037,3618.333333333333,1.0699,0.02737,0.98922998,0.034650002,1.44705,0.02015,1.25371,0.032370001,1.19374,0.94663,0.10374,-0.04501,-0.2122,-0.32438999,0.18718,0.92161,0.029370001,2,4,0.954579978
120100,Fullerton College,92832,6059,8556.333333333334,1.1934201,0.031640001,0.96828997,0.040210001,1.55313,0.023080001,1.30644,0.0361,1.38849,1.07357,0.14049,0.098070003,-0.11857,-0.21691,0.19780999,0.90346003,0.03469,2,4,0.928079969
120200,Gavilan College,95020,6085,588.6666666666666,1.3004,0.040150002,1.08672,0.055629998,1.5425299,0.02892,1.31522,0.049040001,1.35886,1.16204,0.043030001,0.064819999,-0.13516,-0.13181999,0.22825,0.97239,0.045150001,2,4,1.031090002
120300,Glendale Community College,91208,6037,1437,1.21934,0.050179999,0.94831002,0.064120002,1.5608799,0.034219999,1.0889699,0.065549999,1.3475699,0.93040001,0.09516,-0.01925,-0.15829,-0.17043,0.24450999,0.91930997,0.03101,2,4,0.884190018
120600,Golden West College,92647,6059,5334.666666666667,1.3222899,0.03915,1.12511,0.052760001,1.55788,0.028109999,1.3395,0.045109998,1.43633,1.13618,0.079389997,0.00974,-0.084619999,-0.17895,0.21714,0.92001998,0.040509999,2,4,1.072349999
120800,Grossmont College,92020,6073,3461,1.23972,0.029589999,1.24824,0.0385,1.46955,0.02262,1.31589,0.03218,1.2921799,1.21053,0.040600002,-0.03115,-0.13726,-0.087030001,0.18577,0.92289001,0.046149999,3,4,1.20974
120900,Hartnell College,93901,6053,1280,1.1065201,0.033939999,0.84856999,0.051800001,1.37183,0.02681,1.14625,0.050700001,1.13345,0.90573001,0.02376,0.063110001,-0.21031,-0.26556,0.18691,0.94698,0.04098,1,3,0.796769989
121400,Imperial Valley College,92251,6025,885.6666666666666,1.10089,0.025760001,0.71746999,0.04109,1.26395,0.02176,0.87905002,0.043590002,1.05768,0.73361999,-0.040860001,0.02201,-0.19503,-0.19825,0.18554001,0.97974998,0.027790001,1,1,0.67637999
121500,La Sierra University,92505,6065,205,1.7609,0.042989999,1.40036,0.069119997,1.80777,0.024940001,1.444,0.056230001,1.71742,1.34,-0.025319999,-0.045049999,-0.052609999,-0.077610001,0.3572,0.99585003,0.050500002,4,1,1.331240003
121600,University of La Verne,91750,6037,285.3333333333333,1.73255,0.03221,1.40422,0.048050001,1.7822599,0.02417,1.4731899,0.04053,1.6945,1.39577,-0.022460001,-0.00605,-0.051789999,-0.055470001,0.31542,0.99171001,0.10491,4,1,1.356169999
121700,Lassen Community College,96130,6035,292,0.92565,0.055330001,0.98501003,0.070390001,1.1048501,0.053270001,1.00477,0.068130001,0.93031001,0.98426002,0.00501,-0.00077,-0.18762,-0.02084,0.33374,0.99397999,0.12338,2,3,0.914620029
121800,Loma Linda University,92350,6071,,,,,,,,,,,,,,,,0.39125285,0.90754408,0.050788041,,,0
121900,Long Beach City College,90808,6037,3148.666666666667,1.13401,0.02808,0.81752002,0.04084,1.36525,0.023460001,1.06248,0.039620001,1.18809,0.88609999,0.04552,0.077399999,-0.14912,-0.19904999,0.17225,0.91339999,0.035270002,1,4,0.77668002
122000,The Master's University and Seminary,91321,6037,213.6666666666667,1.73559,0.032450002,1.5897501,0.043200001,1.7997,0.025319999,1.6055501,0.03734,1.71092,1.58149,-0.01442,-0.00522,-0.051890001,-0.01521,0.39855,1,0.039159998,4,2,1.546550099
122300,Los Angeles City College,90029,6037,8129.333333333333,0.79386997,0.045680001,,,1.0168999,0.047589999,,,0.86330003,,0.080430001,,-0.17793,,0.18036,0.78153998,0.032869998,,4,0
122400,Los Angeles Harbor College,90744,6037,8129.333333333333,0.98641002,0.037549999,0.79067999,0.05497,1.26156,0.033610001,1.00591,0.057100002,1.10851,0.85851002,0.11015,0.079000004,-0.13806,-0.1717,0.21138,0.94066,0.026660001,1,4,0.73570999
122600,Los Angeles Pierce College,91371,6037,8129.333333333333,1.05901,0.034869999,0.78767997,0.049800001,1.3682801,0.02898,1.03363,0.05178,1.1888601,0.88439,0.10922,0.10936,-0.15092,-0.16875,0.17874999,0.87660998,0.03365,1,4,0.737879969
122700,Los Angeles Trade Technical College,90015,6037,8129.333333333333,0.42732999,0.037780002,,,0.68185002,0.051169999,,,0.52541,,0.18668,,-0.29774001,,0.15735,0.74948001,0.02311,,4,0
122800,Los Angeles Valley College,91401,6037,8129.333333333333,0.93326998,0.039329998,0.66750997,0.05675,1.30775,0.035160001,0.88374001,0.066150002,1.0702,0.72881001,0.12795,0.084109999,-0.22195999,-0.21258,0.19517,0.86141998,0.03098,1,4,0.61075997
123200,American River College,95841,6067,5873.333333333333,0.94235998,0.026079999,1.03256,0.033599999,1.22541,0.02311,1.1865,0.03081,1.03479,1.07298,0.089319997,0.037670001,-0.18421,-0.1058,0.17541,0.91672999,0.046769999,2,4,0.998960001
123300,Sacramento City College,95822,6067,5873.333333333333,0.74071002,0.02734,0.83658999,0.041159999,1.05231,0.028510001,1.05515,0.042040002,0.8459,0.94505,0.12435,0.11476,-0.24401,-0.11651,0.18613,0.91679001,0.034400001,1,4,0.795429991
123600,Menlo College,94027,6081,,1.70412,0.044509999,,,1.73816,0.035939999,,,1.70146,,-0.00156,,-0.021570001,,0.50322998,1,0.03788,,3,0
123700,Merced College,95348,6047,1336.333333333333,0.88042003,0.02537,0.9799,0.038550001,1.06513,0.02428,1.1863199,0.03537,0.89648998,1.0035599,0.01792,0.02358,-0.18811999,-0.18212,0.20889001,0.96987998,0.034249999,2,3,0.941349999
123800,Mills College,94613,6001,115,1.7104,0.05232,,,1.7769901,0.03779,,,1.6921,,-0.01081,,-0.050170001,,0.37132999,0.99598002,0.19726001,,2,0
123900,MiraCosta College,92056,6073,1413.333333333333,1.24376,0.032310002,1.14439,0.042720001,1.52867,0.022949999,1.3430099,0.035879999,1.33646,1.22219,0.069370002,0.063660003,-0.14382,-0.098860003,0.19318999,0.94032001,0.042950001,3,4,1.101669999
124000,Modesto Junior College,95350,6099,2879,1.19548,0.023010001,1.14903,0.030440001,1.40973,0.017899999,1.28627,0.02582,1.20316,1.15601,0.00639,0.00604,-0.17168,-0.11268,0.18094,0.95516002,0.04631,3,3,1.118589999
124200,Monterey Peninsula College,93940,6053,722.3333333333334,1.53687,0.034850001,1.35383,0.05455,1.6704299,0.024110001,1.55901,0.04132,1.51228,1.39694,-0.01626,0.030859999,-0.10458,-0.11601,0.24162,0.97460002,0.079750001,3,2,1.29928
124300,Mount Saint Mary's University,90049,6037,222.3333333333333,1.546,0.047230002,1.15215,0.073810004,1.74221,0.03011,1.3101701,0.066529997,1.57884,1.10621,0.0208,-0.041529998,-0.10348,-0.18437999,0.31167001,0.98720002,0.05164,3,3,1.078339996
124500,Mt San Antonio College,91789,6037,4660,1.28066,0.02657,0.97808999,0.03695,1.49106,0.020819999,1.21145,0.035610002,1.32548,1.05481,0.033810001,0.072740003,-0.12492,-0.1485,0.19106001,0.89121997,0.029820001,2,4,0.94113999
124600,Mt San Jacinto Community College District,92583,6065,1448,1.17505,0.028969999,1.0930001,0.037560001,1.37519,0.0241,1.28742,0.033500001,1.21129,1.18436,0.029920001,0.077140003,-0.13530999,-0.087020002,0.16988,0.91364002,0.033009999,2,4,1.055440099
124700,Napa Valley College,94558,6055,837,1.39054,0.035629999,1.20981,0.051350001,1.5961601,0.024769999,1.37743,0.044670001,1.40957,1.26257,0.0135,0.041790001,-0.13237,-0.090980001,0.22536001,0.97823,0.037489999,3,3,1.158459999
124900,Occidental College,90041,6037,380,1.84831,0.021129999,1.6234699,0.03802,1.88862,0.0141,1.6647201,0.031479999,1.8396,1.62295,-0.00473,-0.00032,-0.02665,-0.025739999,0.32458001,1,0.12873,4,2,1.5854499
125000,Orange Coast College,92626,6059,5334.666666666667,1.42337,0.0305,1.17217,0.041669998,1.65816,0.02093,1.41936,0.033179998,1.53629,1.20389,0.0735,0.026350001,-0.079329997,-0.17897999,0.19732,0.91526002,0.043729998,3,4,1.130500002
125100,Otis College of Art and Design,90045,6037,124,1.7563,0.04896,,,1.81935,0.035110001,,,1.76131,,0.00285,,-0.032949999,,0.38453001,0.99327999,0.0495,,3,0
125200,Hope International University,92831,6059,,,,,,,,,,,,,,,,0.53791952,0.99850875,0.049149219,,,0
125300,Fresno Pacific University,93702,6019,160.6666666666667,1.49405,0.046519998,1.4551001,0.06318,1.6494,0.033829998,1.5537699,0.04744,1.47032,1.4554501,-0.016140001,0.00024,-0.1218,-0.067550004,0.31707001,0.98695999,0.062320001,4,2,1.3919201
125800,Pacific Union College,94508,6055,233,1.7761101,0.02923,1.50506,0.048319999,1.83943,0.020400001,1.55529,0.039590001,1.7536401,1.48909,-0.01282,-0.01073,-0.048920002,-0.044459999,0.35802999,0.99962997,0.05429,4,2,1.456740001
125900,Palo Verde College,92225,6065,,0.87936997,0.064240001,,,1.04057,0.064130001,,,0.88441998,,0.0057,,-0.17656,,0.40661001,0.99996001,0.035939999,,3,0
126000,Palomar College,92069,6073,3595.333333333333,1.15701,0.026079999,1.16521,0.034960002,1.48166,0.020640001,1.38983,0.02877,1.29415,1.26123,0.10598,0.076130003,-0.14489,-0.10196,0.18226001,0.92581999,0.03858,3,4,1.130249998
126100,Pasadena City College,91106,6037,3321.333333333333,1.24586,0.03015,0.96395999,0.040399998,1.5842299,0.02244,1.15895,0.03878,1.38203,0.95556998,0.098530002,-0.00879,-0.1463,-0.21284001,0.20228,0.90711999,0.038210001,2,4,0.923559992
126200,Point Loma Nazarene University,92106,6073,501.6666666666667,1.81731,0.024420001,1.65429,0.031459998,1.86889,0.01467,1.69213,0.02648,1.7970999,1.66425,-0.01125,0.00599,-0.039949998,-0.01675,0.27963001,0.99681002,0.05288,4,2,1.622830002
126600,Laney College,94607,6001,,0.81557,0.051010001,,,1.03967,0.051070001,,,0.92167997,,0.11513,,-0.12801,,0.20603999,0.86326998,0.04558,,4,0
126700,Merritt College,94619,6001,,0.67558998,0.068860002,,,0.86575001,0.078610003,,,0.76848,,0.12088,,-0.12658,,0.18875,0.82055002,0.022600001,,4,0
126800,Porterville College,93257,6107,8556.333333333334,0.62260002,0.03015,0.81332999,0.04967,0.81603003,0.032880001,1.01317,0.050250001,0.64717001,0.82806998,0.037969999,0.0178,-0.26091,-0.22352999,0.21052,0.98697001,0.028349999,1,4,0.76365999
126900,Rio Hondo College,90601,6037,1545.333333333333,1.06042,0.03328,0.71692997,0.049229998,1.21267,0.03015,0.96149999,0.051169999,1.08799,0.80293,0.02534,0.10711,-0.11459,-0.19749001,0.19292,0.88429999,0.018610001,1,3,0.667699972
127000,Riverside City College,92506,6065,3868.333333333333,1.24237,0.02605,1.06976,0.035330001,1.46433,0.020719999,1.26531,0.031259999,1.2809401,1.1193399,0.030099999,0.044289999,-0.14317,-0.1304,0.17618001,0.90069997,0.032129999,2,4,1.034429999
127200,San Bernardino Valley College,92410,6071,2298.666666666667,0.66816002,0.028650001,0.67299002,0.044459999,0.88497001,0.03033,0.81690001,0.050799999,0.74412,0.69992,0.10208,0.038479999,-0.18928,-0.16712999,0.1635,0.88490999,0.0308,1,4,0.628530021
127300,San Diego City College,92101,6073,4152.666666666667,0.80123001,0.035050001,0.62281001,0.054260001,0.96732002,0.03475,0.72131997,0.065269999,0.85863,0.69265002,0.066849999,0.10082,-0.12659,-0.0414,0.16394,0.83498001,0.038199998,1,4,0.568550009
127500,San Diego Mesa College,92111,6073,4152.666666666667,1.22735,0.03833,1.0717601,0.052480001,1.41391,0.03128,1.16758,0.04967,1.3567899,1.12196,0.095399998,0.044739999,-0.042100001,-0.040660001,0.21029,0.89129001,0.047559999,2,4,1.019280099
127800,San Francisco Conservatory of Music,94102,6075,,,,,,,,,,,,,,,,0.55888379,0.99995607,0.077498823,,,0
128000,San Joaquin Delta College,95207,6077,2258.666666666667,1.01634,0.025350001,1.0545599,0.03531,1.3474801,0.020609999,1.2398,0.03114,1.1106499,1.09637,0.084909998,0.038139999,-0.21323,-0.13082001,0.18208,0.94243002,0.04383,2,4,1.0192499
128100,William Jessup University,95765,6061,,1.6952699,0.044459999,1.59199,0.050080001,1.7674201,0.03235,1.59965,0.042300001,1.67983,1.57833,-0.00919,-0.00866,-0.052140001,-0.01351,0.43107,0.99675,0.055640001,4,2,1.541909999
128200,San Jose City College,95128,6085,1523,1.44645,0.0502,0.85512,0.070160002,1.49038,0.040899999,0.98063999,0.074979998,1.46128,0.85825998,0.01015,0.00365,-0.01991,-0.14259,0.18749,0.80971003,0.03435,1,3,0.784959998
128400,Santa Ana College,92706,6059,2269.333333333333,0.64778,0.026079999,0.30489999,0.03774,0.86835003,0.02844,0.45386001,0.059390001,0.74908,0.39934999,0.13524,0.23652001,-0.15922,-0.13649,0.16601001,0.91292,0.01911,1,4,0.26715999
128500,Santa Barbara City College,93109,6083,1827,1.447,0.025389999,1.15655,0.036809999,1.71152,0.016240001,1.43643,0.031429999,1.57441,1.3411601,0.080930002,0.13765,-0.087080002,-0.071029998,0.20778,0.97149003,0.059739999,3,4,1.119740001
128600,Santa Monica College,90405,6037,2886.666666666667,1.13256,0.031129999,0.88291001,0.041850001,1.5493701,0.02265,1.18311,0.042490002,1.3343101,0.91758001,0.1512,0.037780002,-0.16118,-0.28938001,0.18626,0.88239998,0.045759998,2,4,0.841060009
128700,Santa Rosa Junior College,95401,6097,2559.333333333333,1.3010401,0.01974,1.21543,0.026520001,1.53084,0.01387,1.39609,0.02117,1.35651,1.25616,0.040890001,0.032430001,-0.12851,-0.1114,0.20375,0.98290002,0.07474,3,4,1.188909999
128900,Shasta College,96003,6089,,0.86278999,0.02313,0.93522,0.028580001,1.06595,0.02173,1.03433,0.02709,0.86361998,0.94028002,0.00096,0.00539,-0.23429,-0.10002,0.20505001,0.98676002,0.10002,2,3,0.906639999
129000,Sierra College,95677,6061,2786.333333333333,1.29048,0.021640001,1.30005,0.02626,1.48436,0.017000001,1.35554,0.022500001,1.32951,1.29672,0.02936,-0.00257,-0.11647,-0.045359999,0.20352,0.96276999,0.056469999,3,4,1.27379
129100,Simpson University,96003,6089,161,1.53321,0.051709998,1.3843499,0.063089997,1.64491,0.039810002,1.42547,0.056809999,1.5255001,1.38954,-0.00505,0.00373,-0.078280002,-0.02586,0.44405001,0.99844003,0.066979997,4,2,1.321259903
129200,Solano Community College,94534,6095,1518.333333333333,1.27052,0.037239999,1.29221,0.05266,1.4469,0.029650001,1.40108,0.042160001,1.30132,1.3193099,0.02366,0.02055,-0.11187,-0.061980002,0.21038,0.94200999,0.03974,3,3,1.23955
129300,Vanguard University of Southern California,92626,6059,240.3333333333333,1.82574,0.0297,1.52414,0.045899998,1.85934,0.01959,1.57345,0.03624,1.79099,1.52016,-0.019400001,-0.00262,-0.03816,-0.03506,0.38383001,0.99623001,0.039450001,4,2,1.478240002
129400,Southwestern College,91910,6073,2576.5,0.99827999,0.02977,0.87215,0.043740001,1.18589,0.02706,1.05897,0.044179998,1.02911,0.89705998,0.029960001,0.02777,-0.15233999,-0.18049,0.16408999,0.90231001,0.023150001,1,4,0.828409999
130200,Saint Mary's College of California,94575,6013,509.6666666666667,1.82329,0.022369999,1.50367,0.037149999,1.86965,0.015930001,1.5958101,0.031629998,1.81918,1.5712301,-0.00226,0.043000001,-0.02774,-0.01565,0.29565001,0.99597001,0.065640002,4,3,1.466520001
130500,Stanford University,94305,6085,1516.333333333333,1.8736399,0.01294,1.5283999,0.02111,1.9096299,0.00685,1.59389,0.017820001,1.8691,1.56104,-0.00243,0.02091,-0.021679999,-0.02104,0.22018,0.99756002,0.11662,4,2,1.5072899
130700,Fresno City College,93741,6019,5160,0.65030003,0.02018,0.76361001,0.033020001,0.93028003,0.02165,1.10929,0.032579999,0.70762998,0.88015002,0.081019998,0.13241,-0.31463999,-0.26034001,0.15212999,0.92799997,0.031410001,1,4,0.730590009
130800,Reedley College,93654,6019,5160,0.64036,0.0297,0.85715997,0.050280001,0.86082,0.032120001,1.07017,0.05012,0.68601,0.93414003,0.066529997,0.08241,-0.25481999,-0.14562,0.22281,0.96423,0.02479,1,4,0.806879969
130900,Taft College,93268,6029,153.5,1.11928,0.052579999,0.96623999,0.064520001,1.3334399,0.044429999,1.21129,0.061489999,1.2056201,1.0516599,0.071610004,0.08123,-0.10602,-0.15178999,0.30491,0.96820998,0.11651,2,4,0.901719989
131200,University of California-Berkeley,94720,6001,4624.333333333333,1.81861,0.0127,1.4263,0.018719999,1.8933001,0.00642,1.57057,0.01387,1.84076,1.48981,0.01204,0.042629998,-0.02854,-0.05421,0.14977001,0.98853999,0.12156,4,3,1.407580001
131300,University of California-Davis,95616,6113,3996,1.76238,0.01354,1.34708,0.02155,1.85116,0.00788,1.49031,0.016650001,1.77591,1.38825,0.00762,0.02966,-0.042369999,-0.073509999,0.16911,0.98144001,0.11385,3,3,1.32553
